leg_id,term,type,start,end,state,party,first,last,gender,terms,birthday
S000563,2,House,1793-12-02,1795-03-03,NH,Federalist,Jeremiah,Smith,M,4,1759-11-29
S000563,3,House,1795-12-07,1797-03-03,NH,Federalist,Jeremiah,Smith,M,4,1759-11-29
S000563,4,House,1797-05-15,1799-03-03,NH,Federalist,Jeremiah,Smith,M,4,1759-11-29
S000595,1,House,1795-12-07,1797-03-03,CT,Federalist,Nathaniel,Smith,M,2,1762-01-06
S000595,2,House,1797-05-15,1799-03-03,CT,Federalist,Nathaniel,Smith,M,2,1762-01-06
S000625,1,House,1797-05-15,1799-03-03,SC,Republican,William,Smith,M,1,1751-09-20
S000633,1,House,1789-03-04,1791-03-03,SC,Federalist,William,Smith,M,5,
S000633,2,House,1791-10-24,1793-03-03,SC,Federalist,William,Smith,M,5,
S000633,3,House,1793-12-02,1795-03-03,SC,Federalist,William,Smith,M,5,
S000633,4,House,1795-12-07,1797-03-03,SC,Federalist,William,Smith,M,5,
S000633,5,House,1797-05-15,1799-03-03,SC,Federalist,William,Smith,M,5,
S000743,1,House,1797-05-15,1799-03-03,NH,Federalist,Peleg,Sprague,M,1,1756-12-10
S001095,1,House,1795-12-07,1797-03-03,PA,Republican,John,Swanwick,M,2,
S001095,2,House,1797-05-15,1799-03-03,PA,Republican,John,Swanwick,M,2,
T000232,1,House,1795-12-07,1797-03-03,NJ,Federalist,Mark,Thomson,M,2,
T000232,2,House,1797-05-15,1799-03-03,NJ,Federalist,Mark,Thomson,M,2,
V000012,1,House,1793-12-02,1795-03-03,NY,Federalist,John,Van Alen,M,3,
V000012,2,House,1795-12-07,1797-03-03,NY,Federalist,John,Van Alen,M,3,
V000012,3,House,1797-05-15,1799-03-03,NY,Federalist,John,Van Alen,M,3,
W000513,1,House,1795-12-07,1797-03-03,NY,Federalist,John,Williams,M,2,
W000513,2,House,1797-05-15,1799-03-03,NY,Federalist,John,Williams,M,2,
C000497,1,Senate,1798-01-01,1799-03-03,DE,Federalist,Joshua,Clayton,M,1,1744-07-20
H000661,1,Senate,1798-01-01,1799-03-03,NY,Federalist,John,Hobart,M,1,1738-05-06
N000142,1,Senate,1798-01-01,1799-03-03,NY,Federalist,William,North,M,1,
W000202,1,Senate,1798-01-01,1801-03-03,NY,Federalist,James,Watson,M,1,1750-04-06
B000198,1,House,1797-05-15,1799-03-03,MA,Federalist,Bailey,Bartlett,M,2,1750-01-29
B000198,2,House,1799-12-02,1801-03-03,MA,Federalist,Bailey,Bartlett,M,2,1750-01-29
B000731,1,House,1797-05-15,1799-03-03,CT,Federalist,Jonathan,Brace,M,2,1754-11-12
B000731,2,House,1799-12-02,1801-03-03,CT,Federalist,Jonathan,Brace,M,2,1754-11-12
B000927,1,House,1799-12-02,1801-03-03,RI,Federalist,John,Brown,M,1,1736-01-27
B000929,1,House,1789-03-04,1791-03-03,VA,,John,Brown,M,4,1757-09-12
B000929,2,House,1791-03-04,1792-06-01,VA,,John,Brown,M,4,1757-09-12
B000929,3,Senate,1792-06-18,1799-03-03,KY,Republican,John,Brown,M,4,1757-09-12
B000929,4,Senate,1799-12-02,1805-03-03,KY,Republican,John,Brown,M,4,1757-09-12
C000382,1,House,1793-12-02,1795-03-03,MD,Republican,Gabriel,Christie,M,3,1775-09-12
C000382,2,House,1795-12-07,1797-03-03,MD,Republican,Gabriel,Christie,M,3,1775-09-12
C000382,3,House,1799-12-02,1801-03-03,MD,Republican,Gabriel,Christie,M,3,1775-09-12
C000572,1,Senate,1796-01-01,1797-03-03,TN,Republican,William,Cocke,M,2,
C000572,2,Senate,1799-12-02,1805-03-03,TN,Republican,William,Cocke,M,2,
C000764,1,House,1795-12-07,1797-03-03,NY,Federalist,William,Cooper,M,2,1754-12-02
C000764,2,House,1799-12-02,1801-03-03,NY,Federalist,William,Cooper,M,2,1754-12-02
C000863,1,House,1795-12-07,1797-03-03,MD,Federalist,William,Craik,M,3,1761-10-31
C000863,2,House,1797-05-15,1799-03-03,MD,Federalist,William,Craik,M,3,1761-10-31
C000863,3,House,1799-12-02,1801-03-03,MD,Federalist,William,Craik,M,3,1761-10-31
D000069,1,Senate,1798-01-01,1799-12-31,NJ,Federalist,Franklin,Davenport,M,2,
D000069,2,House,1799-12-02,1801-03-03,NJ,Federalist,Franklin,Davenport,M,2,
D000165,1,House,1791-10-24,1793-03-03,NJ,Federalist,Jonathan,Dayton,M,5,1760-10-16
D000165,2,House,1793-12-02,1795-03-03,NJ,Federalist,Jonathan,Dayton,M,5,1760-10-16
D000165,3,House,1795-12-07,1797-03-03,NJ,Federalist,Jonathan,Dayton,M,5,1760-10-16
D000165,4,House,1797-05-15,1799-03-03,NJ,Federalist,Jonathan,Dayton,M,5,1760-10-16
D000165,5,Senate,1799-12-02,1805-03-03,NJ,Federalist,Jonathan,Dayton,M,5,1760-10-16
D000254,1,House,1793-12-02,1795-03-03,MD,Federalist,George,Dent,M,4,
D000254,2,House,1795-12-07,1797-03-03,MD,Federalist,George,Dent,M,4,
D000254,3,House,1797-05-15,1799-03-03,MD,Federalist,George,Dent,M,4,
D000254,4,House,1799-12-02,1801-03-03,MD,Federalist,George,Dent,M,4,
D000296,1,House,1793-12-02,1795-03-03,MA,Federalist,Samuel,Dexter,M,2,1761-05-14
D000296,2,Senate,1799-12-02,1801-03-03,MA,Federalist,Samuel,Dexter,M,2,1761-05-14
D000331,1,House,1799-12-02,1801-03-03,NC,Federalist,Joseph,Dickson,M,1,
E000052,1,House,1797-05-15,1799-03-03,CT,Federalist,William,Edmond,M,2,1755-09-28
E000052,2,House,1799-12-02,1801-03-03,CT,Federalist,William,Edmond,M,2,1755-09-28
E000091,1,House,1797-05-15,1799-03-03,VA,Republican,Joseph,Eggleston,M,2,1754-11-24
E000091,2,House,1799-12-02,1801-03-03,VA,Republican,Joseph,Eggleston,M,2,1754-11-24
E000257,1,House,1797-05-15,1799-03-03,VA,Federalist,Thomas,Evans,M,2,
E000257,2,House,1799-12-02,1801-03-03,VA,Federalist,Thomas,Evans,M,2,
F000364,1,House,1797-05-15,1799-03-03,NH,Federalist,Jonathan,Freeman,M,2,1745-03-21
F000364,2,House,1799-12-02,1801-03-03,NH,Federalist,Jonathan,Freeman,M,2,1745-03-21
G000020,1,House,1795-12-07,1797-03-03,PA,Republican,Albert,Gallatin,M,3,1761-01-29
G000020,2,House,1797-05-15,1799-03-03,PA,Republican,Albert,Gallatin,M,3,1761-01-29
G000020,3,House,1799-12-02,1801-03-03,PA,Republican,Albert,Gallatin,M,3,1761-01-29
G000235,1,House,1793-12-02,1795-03-03,NY,Federalist,Henry,Glen,M,4,1739-07-13
G000235,2,House,1795-12-07,1797-03-03,NY,Federalist,Henry,Glen,M,4,1739-07-13
G000235,3,House,1797-05-15,1799-03-03,NY,Federalist,Henry,Glen,M,4,1739-07-13
G000235,4,House,1799-12-02,1801-03-03,NY,Federalist,Henry,Glen,M,4,1739-07-13
G000279,1,House,1799-12-02,1801-03-03,VA,Republican,Samuel,Goode,M,1,1756-03-21
G000294,1,House,1799-12-02,1801-03-03,CT,Federalist,Elizur,Goodrich,M,1,1761-03-24
G000318,1,House,1797-05-15,1799-03-03,NH,Federalist,William,Gordon,M,2,1763-04-12
G000318,2,House,1799-12-02,1801-03-03,NH,Federalist,William,Gordon,M,2,1763-04-12
G000427,1,Senate,1797-05-15,1799-03-03,RI,Federalist,Ray,Greene,M,2,1765-02-02
G000427,2,Senate,1799-12-02,1801-12-31,RI,Federalist,Ray,Greene,M,2,1765-02-02
H000299,1,House,1789-03-04,1791-03-03,PA,Federalist,Thomas,Hartley,M,6,1748-09-07
H000299,2,House,1791-10-24,1793-03-03,PA,Federalist,Thomas,Hartley,M,6,1748-09-07
H000299,3,House,1793-12-02,1795-03-03,PA,Federalist,Thomas,Hartley,M,6,1748-09-07
H000299,4,House,1795-12-07,1797-03-03,PA,Federalist,Thomas,Hartley,M,6,1748-09-07
H000299,5,House,1797-05-15,1799-03-03,PA,Federalist,Thomas,Hartley,M,6,1748-09-07
H000299,6,House,1799-12-02,1801-03-03,PA,Federalist,Thomas,Hartley,M,6,1748-09-07
H000359,1,House,1795-12-07,1797-03-03,NY,Republican,Jonathan,Havens,M,3,1757-06-18
H000359,2,House,1797-05-15,1799-03-03,NY,Republican,Jonathan,Havens,M,3,1757-06-18
H000359,3,House,1799-12-02,1801-03-03,NY,Republican,Jonathan,Havens,M,3,1757-06-18
I000011,1,House,1797-05-15,1799-03-03,NJ,Federalist,James,Imlay,M,2,1764-11-26
I000011,2,House,1799-12-02,1801-03-03,NJ,Federalist,James,Imlay,M,2,1764-11-26
J000227,1,House,1799-12-02,1801-03-03,GA,Federalist,James,Jones,M,1,
K000253,1,House,1791-10-24,1793-03-03,PA,Federalist,John,Kittera,M,5,
K000253,2,House,1793-12-02,1795-03-03,PA,Federalist,John,Kittera,M,5,
K000253,3,House,1795-12-07,1797-03-03,PA,Federalist,John,Kittera,M,5,
K000253,4,House,1797-05-15,1799-03-03,PA,Federalist,John,Kittera,M,5,
K000253,5,House,1799-12-02,1801-03-03,PA,Federalist,John,Kittera,M,5,
L000195,1,House,1799-12-02,1801-03-03,VA,Federalist,Henry,Lee,M,1,1756-01-29
L000336,1,House,1799-12-02,1801-03-03,NJ,Republican,James,Linn,M,1,
L000364,1,House,1789-03-04,1791-03-03,NH,Federalist,Samuel,Livermore,M,4,1732-05-14
L000364,2,House,1791-10-24,1793-03-03,NH,Federalist,Samuel,Livermore,M,4,1732-05-14
L000364,3,Senate,1793-12-02,1799-03-03,NH,Federalist,Samuel,Livermore,M,4,1732-05-14
L000364,4,Senate,1799-12-02,1801-12-31,NH,Federalist,Samuel,Livermore,M,4,1732-05-14
L000528,1,House,1795-12-07,1797-03-03,MA,Federalist,Samuel,Lyman,M,3,1749-01-25
L000528,2,House,1797-05-15,1799-03-03,MA,Federalist,Samuel,Lyman,M,3,1749-01-25
L000528,3,House,1799-12-02,1801-03-03,MA,Federalist,Samuel,Lyman,M,3,1749-01-25
M000157,1,House,1799-12-02,1801-03-03,VA,Federalist,John,Marshall,M,1,1755-09-24
M000571,1,House,1799-12-02,1801-03-03,OH,,William,McMillan,M,1,1764-03-02
N000084,1,House,1793-12-02,1795-03-03,VA,Republican,John,Nicholas,M,4,
N000084,2,House,1795-12-07,1797-03-03,VA,Republican,John,Nicholas,M,4,
N000084,3,House,1797-05-15,1799-03-03,VA,Republican,John,Nicholas,M,4,
N000084,4,House,1799-12-02,1801-03-03,VA,Republican,John,Nicholas,M,4,
N000161,1,House,1799-12-02,1801-03-03,SC,Federalist,Abraham,Nott,M,1,1768-02-05
P000021,1,House,1799-12-02,1801-03-03,VA,Federalist,Robert,Page,M,1,1765-02-04
P000065,1,House,1789-03-04,1791-03-03,VA,Federalist,Josiah,Parker,M,6,1751-05-11
P000065,2,House,1791-10-24,1793-03-03,VA,Federalist,Josiah,Parker,M,6,1751-05-11
P000065,3,House,1793-12-02,1795-03-03,VA,Federalist,Josiah,Parker,M,6,1751-05-11
P000065,4,House,1795-12-07,1797-03-03,VA,Federalist,Josiah,Parker,M,6,1751-05-11
P000065,5,House,1797-05-15,1799-03-03,VA,Federalist,Josiah,Parker,M,6,1751-05-11
P000065,6,House,1799-12-02,1801-03-03,VA,Federalist,Josiah,Parker,M,6,1751-05-11
P000357,1,House,1797-05-15,1799-03-03,SC,Federalist,Thomas,Pinckney,M,2,1750-10-23
P000357,2,House,1799-12-02,1801-03-03,SC,Federalist,Thomas,Pinckney,M,2,1750-10-23
P000381,1,House,1799-12-02,1801-03-03,NY,Federalist,Jonas,Platt,M,1,1769-06-30
P000482,1,House,1799-12-02,1801-03-03,VA,Federalist,Leven,Powell,M,1,
R000120,1,House,1795-12-07,1797-03-03,MA,Federalist,John,Reed,M,3,1751-11-11
R000120,2,House,1797-05-15,1799-03-03,MA,Federalist,John,Reed,M,3,1751-11-11
R000120,3,House,1799-12-02,1801-03-03,MA,Federalist,John,Reed,M,3,1751-11-11
S000222,1,House,1789-03-04,1791-03-03,MA,Federalist,Theodore,Sedgwick,M,5,1746-05-09
S000222,2,House,1791-10-24,1793-03-03,MA,Federalist,Theodore,Sedgwick,M,5,1746-05-09
S000222,3,House,1793-12-02,1795-03-03,MA,Federalist,Theodore,Sedgwick,M,5,1746-05-09
S000222,4,Senate,1796-01-01,1799-03-03,MA,Federalist,Theodore,Sedgwick,M,5,1746-05-09
S000222,5,House,1799-12-02,1801-03-03,MA,Federalist,Theodore,Sedgwick,M,5,1746-05-09
S000259,1,House,1795-12-07,1797-03-03,MA,Federalist,Samuel,Sewall,M,3,1757-12-11
S000259,2,House,1797-05-15,1799-03-03,MA,Federalist,Samuel,Sewall,M,3,1757-12-11
S000259,3,House,1799-12-02,1801-03-03,MA,Federalist,Samuel,Sewall,M,3,1757-12-11
S000693,1,House,1797-05-15,1799-03-03,NC,Republican,Richard,Spaight,M,2,1758-03-25
S000693,2,House,1799-12-02,1801-03-03,NC,Republican,Richard,Spaight,M,2,1758-03-25
T000141,1,House,1789-03-04,1791-03-03,MA,Federalist,George,Thatcher,M,6,1754-04-12
T000141,2,House,1791-10-24,1793-03-03,MA,Federalist,George,Thatcher,M,6,1754-04-12
T000141,3,House,1793-12-02,1795-03-03,MA,Federalist,George,Thatcher,M,6,1754-04-12
T000141,4,House,1795-12-07,1797-03-03,MA,Federalist,George,Thatcher,M,6,1754-04-12
T000141,5,House,1797-05-15,1799-03-03,MA,Federalist,George,Thatcher,M,6,1754-04-12
T000141,6,House,1799-12-02,1801-03-03,MA,Federalist,George,Thatcher,M,6,1754-04-12
T000173,1,House,1799-12-02,1801-03-03,MD,Federalist,John,Thomas,M,1,1764-10-15
T000183,1,House,1795-12-07,1797-03-03,PA,Federalist,Richard,Thomas,M,3,1744-12-30
T000183,2,House,1797-05-15,1799-03-03,PA,Federalist,Richard,Thomas,M,3,1744-12-30
T000183,3,House,1799-12-02,1801-03-03,PA,Federalist,Richard,Thomas,M,3,1744-12-30
W000094,1,House,1797-05-15,1799-03-03,PA,Federalist,Robert,Waln,M,2,1765-02-22
W000094,2,House,1799-12-02,1801-03-03,PA,Federalist,Robert,Waln,M,2,1765-02-22
F000301,1,House,1793-12-02,1795-03-03,MA,Federalist,Dwight,Foster,M,4,1757-12-07
F000301,2,House,1795-12-07,1797-03-03,MA,Federalist,Dwight,Foster,M,4,1757-12-07
F000301,3,House,1797-05-15,1799-03-03,MA,Federalist,Dwight,Foster,M,4,1757-12-07
F000301,4,Senate,1800-01-01,1803-12-31,MA,Federalist,Dwight,Foster,M,4,1757-12-07
H000629,1,House,1791-10-24,1793-03-03,MD,Federalist,William,Hindman,M,5,1743-04-01
H000629,2,House,1793-12-02,1795-03-03,MD,Federalist,William,Hindman,M,5,1743-04-01
H000629,3,House,1795-12-07,1797-03-03,MD,Federalist,William,Hindman,M,5,1743-04-01
H000629,4,House,1797-05-15,1799-03-03,MD,Federalist,William,Hindman,M,5,1743-04-01
H000629,5,Senate,1800-01-01,1801-03-03,MD,Federalist,William,Hindman,M,5,1743-04-01
M000976,1,Senate,1800-01-01,1803-03-03,NY,Federalist,Gouverneur,Morris,M,1,1752-01-31
B000017,1,House,1801-12-07,1803-03-03,MA,Republican,John,Bacon,M,1,1738-04-05
B000477,1,House,1799-12-02,1801-03-03,NY,Federalist,John,Bird,M,2,1768-11-22
B000477,2,House,1801-12-07,1803-03-03,NY,Federalist,John,Bird,M,2,1768-11-22
B000660,1,House,1801-12-07,1803-03-03,PA,Federalist,Thomas,Boude,M,1,1752-05-17
B000787,1,Senate,1801-12-07,1805-12-31,KY,Republican,John,Breckinridge,M,1,1760-12-02
C000005,1,House,1795-12-07,1797-03-03,VA,Republican,Samuel,Cabell,M,4,1756-12-15
C000005,2,House,1797-05-15,1799-03-03,VA,Republican,Samuel,Cabell,M,4,1756-12-15
C000005,3,House,1799-12-02,1801-03-03,VA,Republican,Samuel,Cabell,M,4,1756-12-15
C000005,4,House,1801-12-07,1803-03-03,VA,Republican,Samuel,Cabell,M,4,1756-12-15
C000627,1,Senate,1801-12-07,1803-03-03,SC,Republican,John,Colhoun,M,1,
D000138,1,House,1797-05-15,1799-03-03,KY,Republican,Thomas,Davis,M,3,
D000138,2,House,1799-12-02,1801-03-03,KY,Republican,Thomas,Davis,M,3,
D000138,3,House,1801-12-07,1803-03-03,KY,Republican,Thomas,Davis,M,3,
E000114,1,Senate,1801-12-07,1805-03-03,RI,Republican,Christopher,Ellery,M,1,1768-11-01
E000153,1,House,1797-05-15,1799-03-03,NY,Republican,Lucas,Elmendorf,M,3,
E000153,2,House,1799-12-02,1801-03-03,NY,Republican,Lucas,Elmendorf,M,3,
E000153,3,House,1801-12-07,1803-03-03,NY,Republican,Lucas,Elmendorf,M,3,
F000054,1,House,1801-12-07,1803-03-03,OH,Federalist,Paul,Fearing,M,1,1762-02-28
F000297,1,House,1789-03-04,1791-03-03,NH,Federalist,Abiel,Foster,M,5,1735-08-08
F000297,2,House,1795-12-07,1797-03-03,NH,Federalist,Abiel,Foster,M,5,1735-08-08
F000297,3,House,1797-05-15,1799-03-03,NH,Federalist,Abiel,Foster,M,5,1735-08-08
F000297,4,House,1799-12-02,1801-03-03,NH,Federalist,Abiel,Foster,M,5,1735-08-08
F000297,5,House,1801-12-07,1803-03-03,NH,Federalist,Abiel,Foster,M,5,1735-08-08
G000428,1,House,1801-12-07,1803-03-03,MS,,Thomas,Greene,M,1,1758-02-26
G000502,1,House,1791-10-24,1793-03-03,NC,Federalist,William,Grove,M,6,1764-01-15
G000502,2,House,1793-12-02,1795-03-03,NC,Federalist,William,Grove,M,6,1764-01-15
G000502,3,House,1795-12-07,1797-03-03,NC,Federalist,William,Grove,M,6,1764-01-15
G000502,4,House,1797-05-15,1799-03-03,NC,Federalist,William,Grove,M,6,1764-01-15
G000502,5,House,1799-12-02,1801-03-03,NC,Federalist,William,Grove,M,6,1764-01-15
G000502,6,House,1801-12-07,1803-03-03,NC,Federalist,William,Grove,M,6,1764-01-15
H000475,1,House,1799-12-02,1801-03-03,NC,Federalist,Archibald,Henderson,M,2,1768-08-07
H000475,2,House,1801-12-07,1803-03-03,NC,Federalist,Archibald,Henderson,M,2,1768-08-07
H000611,1,House,1799-12-02,1801-03-03,NC,Federalist,William,Hill,M,2,1767-05-01
H000611,2,House,1801-12-07,1803-03-03,NC,Federalist,William,Hill,M,2,1767-05-01
H000986,1,House,1801-12-07,1803-03-03,MS,,Narsworthy,Hunter,M,1,
J000012,1,House,1795-12-07,1797-03-03,VA,Republican,George,Jackson,M,3,1757-01-09
J000012,2,House,1799-12-02,1801-03-03,VA,Republican,George,Jackson,M,3,1757-01-09
J000012,3,House,1801-12-07,1803-03-03,VA,Republican,George,Jackson,M,3,1757-01-09
J000017,1,House,1789-03-04,1791-03-03,GA,Republican,James,Jackson,M,3,1757-09-21
J000017,2,Senate,1793-12-02,1795-12-31,GA,Republican,James,Jackson,M,3,1757-09-21
J000017,3,Senate,1801-12-07,1807-03-03,GA,Republican,James,Jackson,M,3,1757-09-21
J000123,1,House,1801-12-07,1803-03-03,NC,Republican,Charles,Johnson,M,1,
J000258,1,House,1801-12-07,1803-03-03,PA,Republican,William,Jones,M,1,
L000204,1,House,1799-12-02,1801-03-03,MA,Federalist,Silas,Lee,M,2,1760-07-03
L000204,2,House,1801-12-07,1803-03-03,MA,Federalist,Silas,Lee,M,2,1760-07-03
L000316,1,House,1799-12-02,1801-03-03,MA,Republican,Levi,Lincoln,M,2,1749-05-15
L000316,2,House,1801-12-07,1803-03-03,MA,Republican,Levi,Lincoln,M,2,1749-05-15
L000401,1,Senate,1801-12-07,1807-03-03,PA,Republican,George,Logan,M,1,1753-09-09
M000259,1,House,1799-12-02,1801-03-03,MA,Federalist,Ebenezer,Mattoon,M,2,1755-08-19
M000259,2,House,1801-12-07,1803-03-03,MA,Federalist,Ebenezer,Mattoon,M,2,1755-08-19
M000983,1,House,1797-05-15,1799-03-03,VT,Federalist,Lewis,Morris,M,3,1760-11-02
M000983,2,House,1799-12-02,1801-03-03,VT,Federalist,Lewis,Morris,M,3,1760-11-02
M000983,3,House,1801-12-07,1803-03-03,VT,Federalist,Lewis,Morris,M,3,1760-11-02
M000988,1,House,1801-12-07,1803-03-03,NY,Federalist,Thomas,Morris,M,1,1771-02-26
M001066,1,House,1789-03-04,1791-03-03,PA,,John,Muhlenberg,M,4,1746-10-01
M001066,2,House,1793-12-02,1795-03-03,PA,,John,Muhlenberg,M,4,1746-10-01
M001066,3,House,1799-12-02,1801-03-03,PA,Republican,John,Muhlenberg,M,4,1746-10-01
M001066,4,Senate,1801-12-07,1801-12-31,PA,Democratic Republican,John,Muhlenberg,M,4,1746-10-01
O000041,1,Senate,1801-12-07,1803-03-03,NJ,Federalist,Aaron,Ogden,M,1,1756-12-03
O000060,1,Senate,1801-12-07,1805-03-03,NH,Federalist,Simeon,Olcott,M,1,1735-10-01
P000190,1,House,1801-12-07,1803-03-03,NH,Federalist,Joseph,Peirce,M,1,1748-06-25
P000231,1,House,1801-12-07,1803-03-03,CT,Federalist,Elias,Perkins,M,1,1767-04-05
R000093,1,House,1799-12-02,1801-03-03,MA,Federalist,Nathan,Read,M,2,1759-07-02
R000093,2,House,1801-12-07,1803-03-03,MA,Federalist,Nathan,Read,M,2,1759-07-02
R000553,1,House,1797-05-15,1799-03-03,SC,Federalist,John,Rutledge,M,3,
R000553,2,House,1799-12-02,1801-03-03,SC,Federalist,John,Rutledge,M,3,
R000553,3,House,1801-12-07,1803-03-03,SC,Federalist,John,Rutledge,M,3,
S000312,1,House,1799-12-02,1801-03-03,NH,Federalist,James,Sheafe,M,2,1755-11-16
S000312,2,Senate,1801-12-07,1803-03-03,NH,Federalist,James,Sheafe,M,2,1755-11-16
S000330,1,House,1797-05-15,1799-03-03,MA,Federalist,William,Shepard,M,3,1737-12-01
S000330,2,House,1799-12-02,1801-03-03,MA,Federalist,William,Shepard,M,3,1737-12-01
S000330,3,House,1801-12-07,1803-03-03,MA,Federalist,William,Shepard,M,3,1737-12-01
S000582,1,House,1801-12-07,1803-03-03,MA,Republican,Josiah,Smith,M,1,1738-02-26
S000752,1,House,1795-12-07,1797-03-03,MD,Republican,"Richard,",Sprigg,M,3,
S000752,2,House,1797-05-15,1799-03-03,MD,Republican,"Richard,",Sprigg,M,3,
S000752,3,House,1801-12-07,1803-03-03,MD,Republican,"Richard,",Sprigg,M,3,
S000994,1,House,1801-12-07,1803-03-03,VA,Federalist,John,Stratton,M,1,1769-08-19
T000025,1,House,1799-12-02,1801-03-03,GA,Federalist,Benjamin,Taliaferro,M,2,
T000025,2,House,1801-12-07,1803-03-03,GA,Republican,Benjamin,Taliaferro,M,2,
T000273,1,House,1797-05-15,1799-03-03,RI,Federalist,Thomas,Tillinghast,M,2,1742-08-21
T000273,2,House,1801-12-07,1803-03-03,RI,Republican,Thomas,Tillinghast,M,2,1742-08-21
T000348,1,House,1793-12-02,1795-03-03,CT,Federalist,Uriah,Tracy,M,4,1755-02-02
T000348,2,House,1795-12-07,1797-03-03,CT,Federalist,Uriah,Tracy,M,4,1755-02-02
T000348,3,Senate,1796-01-01,1801-03-03,CT,Federalist,Uriah,Tracy,M,4,1755-02-02
T000348,4,Senate,1801-12-07,1807-03-03,CT,Federalist,Uriah,Tracy,M,4,1755-02-02
U000022,1,House,1801-12-07,1803-03-03,NH,Federalist,George,Upham,M,1,1768-12-27
V000049,1,House,1801-12-07,1803-03-03,NY,Republican,John,Van Ness,M,1,
W000046,1,House,1801-12-07,1803-03-03,NY,Federalist,Benjamin,Walker,M,1,
W000534,1,House,1797-05-15,1799-03-03,NC,Republican,Robert,Williams,M,3,
W000534,2,House,1799-12-02,1801-03-03,NC,Republican,Robert,Williams,M,3,
W000534,3,House,1801-12-07,1803-03-03,NC,Republican,Robert,Williams,M,3,
W000722,1,House,1799-12-02,1801-03-03,PA,Federalist,Henry,Woods,M,2,
W000722,2,House,1801-12-07,1803-03-03,PA,Federalist,Henry,Woods,M,2,
B001186,1,Senate,1789-03-04,1793-03-03,SC,Democratic Republican,Pierce,Butler,M,3,1744-07-11
B001186,2,Senate,1793-12-02,1797-03-03,SC,Republican,Pierce,Butler,M,3,1744-07-11
B001186,3,Senate,1802-01-01,1805-03-03,SC,Republican,Pierce,Butler,M,3,1744-07-11
C000525,1,Senate,1802-01-01,1803-12-31,NY,Republican,De,Clinton,M,1,1769-03-02
P000393,1,Senate,1802-01-01,1807-03-03,NH,Federalist,William,Plumer,M,1,1759-06-25
B000049,1,House,1793-12-02,1795-03-03,NY,,Theodorus,Bailey,M,5,1758-10-12
B000049,2,House,1795-12-07,1797-03-03,NY,Republican,Theodorus,Bailey,M,5,1758-10-12
B000049,3,House,1799-12-02,1801-03-03,NY,Republican,Theodorus,Bailey,M,5,1758-10-12
B000049,4,House,1801-12-07,1803-03-03,NY,Republican,Theodorus,Bailey,M,5,1758-10-12
B000049,5,Senate,1803-10-17,1805-03-03,NY,Republican,Theodorus,Bailey,M,5,1758-10-12
B000097,1,House,1803-10-17,1805-03-03,CT,Federalist,Simeon,Baldwin,M,1,1761-12-14
B000697,1,House,1801-12-07,1803-03-03,MD,Republican,Walter,Bowie,M,2,
B000697,2,House,1803-10-17,1805-03-03,MD,Republican,Walter,Bowie,M,2,
B000970,1,House,1803-10-17,1805-03-03,MA,Federalist,Phineas,Bruce,M,1,1762-06-07
C000406,1,House,1793-12-02,1795-03-03,VA,Republican,Thomas,Claiborne,M,5,1749-02-01
C000406,2,House,1795-12-07,1797-03-03,VA,Republican,Thomas,Claiborne,M,5,1749-02-01
C000406,3,House,1797-05-15,1799-03-03,VA,Republican,Thomas,Claiborne,M,5,1749-02-01
C000406,4,House,1801-12-07,1803-03-03,VA,Republican,Thomas,Claiborne,M,5,1749-02-01
C000406,5,House,1803-10-17,1805-03-03,VA,Republican,Thomas,Claiborne,M,5,1749-02-01
C001026,1,House,1801-12-07,1803-03-03,MA,Federalist,Manasseh,Cutler,M,2,1742-05-13
C001026,2,House,1803-10-17,1805-03-03,MA,Federalist,Manasseh,Cutler,M,2,1742-05-13
D000243,1,House,1797-05-15,1799-03-03,MD,Federalist,John,Dennis,M,4,1771-12-17
D000243,2,House,1799-12-02,1801-03-03,MD,Federalist,John,Dennis,M,4,1771-12-17
D000243,3,House,1801-12-07,1803-03-03,MD,Federalist,John,Dennis,M,4,1771-12-17
D000243,4,House,1803-10-17,1805-03-03,MD,Federalist,John,Dennis,M,4,1771-12-17
D000583,1,House,1803-10-17,1805-03-03,MA,Federalist,Thomas,Dwight,M,1,1758-10-29
E000008,1,House,1803-10-17,1805-03-03,SC,Republican,John,Earle,M,1,1766-10-23
G000196,1,House,1793-12-02,1795-03-03,NC,Anti-Administration,James,Gillespie,M,4,
G000196,2,House,1795-12-07,1797-03-03,NC,Republican,James,Gillespie,M,4,
G000196,3,House,1797-05-15,1799-03-03,NC,Republican,James,Gillespie,M,4,
G000196,4,House,1803-10-17,1805-03-03,NC,Republican,James,Gillespie,M,4,
G000467,1,House,1803-10-17,1805-03-03,VA,Federalist,Thomas,Griffin,M,1,
G000482,1,House,1803-10-17,1805-03-03,NY,Federalist,Gaylord,Griswold,M,1,1767-12-18
H000133,1,House,1803-10-17,1805-03-03,GA,Republican,Samuel,Hammond,M,1,1757-09-21
H000140,1,House,1795-12-07,1797-03-03,SC,Republican,Wade,Hampton,M,2,
